bootstrap_id,mae,rmse,r2
358,2.5480464466010764,3.1156132914464356,6.604503520157845e-05
359,2.3630217898593195,2.866055345562061,-0.0014933194942545747
360,2.5573156980266663,3.1544961366920528,0.0149132053176535
361,2.469960895915737,3.008955514767386,-0.0007546549089640919
362,2.3852073003069063,2.920022689291279,0.0026198003396534775
363,2.2621919274157056,2.7245386877056568,0.018506942207283106
364,2.301688329232808,2.7339740366411225,0.02766909750110591
365,2.3991661079523596,2.882864276546322,0.004000945568163661
366,2.338478646310817,2.890376063586621,0.00909214205981368
367,2.307642344889996,2.832423834871886,0.012938833670039118
368,2.291501417314063,2.846540244465013,0.005771101101174514
369,2.35130001809904,2.855169147703629,0.02202007786828941
370,2.393503366330208,2.9081944282364747,0.00783626804267068
371,2.596687537562763,3.109945390184437,0.002785583499009703
372,2.2112650030237395,2.7232173831244753,0.010821778843917773
373,2.3577757670763533,2.864875145273984,0.012639580273530626
374,2.4883798891225046,2.9717290294765624,0.011232872832707685
375,2.362561525024462,2.8693399793702814,0.01116280003954162
376,2.3668258956203148,2.859538929267428,-0.008307100760680086
377,2.3466261485381508,2.8881691337873887,0.019543326588231436
378,2.615023136384385,3.1811266489600762,0.013936379217234451
379,2.3322174797832997,2.9071533638046367,0.034140222053279046
380,2.2876131649768996,2.8528199309715117,0.00107001678474139
381,2.324307598538446,2.8930454798128302,0.009665091393846525
382,2.193843102876705,2.6936338913562223,0.018897238921421367
383,2.522481769754654,3.0914386358831467,-0.012480918922257445
384,2.282324623371476,2.8607383751843796,-0.004711445299853345
385,2.273585650300371,2.8180120350177154,-0.008241361324203167
386,2.27739342228961,2.878325998817637,0.02893490362356599
387,2.2702930661133935,2.806841622029546,0.01932162814840921
388,2.3291265166080772,2.91405559320698,0.029415956987770664
389,2.338372720641804,2.8799672755939647,0.006917799001580405
390,2.446710916565076,2.969630568383114,0.02018909571597738
391,2.237293029122277,2.782077486359152,0.03265824511472604
392,2.2884676299228977,2.9017896077328045,0.002416864856032097
393,2.312068656229016,2.8287785897226025,0.01866998345936266
394,2.123748527432161,2.67819496040602,-0.0018657486610000884
395,2.5951383478398773,3.121900180845352,0.004004567412206561
396,2.5134028532361157,3.031629122302484,0.011523102311289835
397,2.5891598409680765,3.1221551907243223,0.00841754799087957
398,2.372901201746274,2.9888667022563413,-0.007506893160957873
399,2.3170041666045718,2.8575924523151874,-0.01080034234734617
400,2.3000688079989344,2.8129712207777944,0.025589369155539443
401,2.248548144228738,2.7800958944670358,0.011613687290277785
402,2.553878028568478,3.0404152235164603,-0.010514348162399045
403,2.2038651071632294,2.7444149006896215,0.00023276087104950882
